UID,Taxonomy ID,Species Key,Belt
1567426601,187269,5409255,5
1573131412,3711,7903057,5
1566349691,3711,7903057,5
1566349428,3711,7903057,5
323481965,51351,7903057,5
1567427034,173909,8846035,7
1241931013,173909,8846035,7
1236180210,173909,8846035,7
1566350439,4547,2703912,7
1215786354,4547,2703912,7
1212897427,4547,2703912,7
1566524935,435756,4109235,7
1104306346,435756,4109235,7
1104306262,435756,4109235,7
1104306179,435756,4109235,7
1104306095,435756,4109235,7
1104306011,435756,4109235,7
1104305927,435756,4109235,7
927371736,435756,4109235,7
924253077,435756,4109235,7
924252901,435756,4109235,7
924252812,435756,4109235,7
924252723,435756,4109235,7
924252634,435756,4109235,7
924252546,435756,4109235,7
924252457,435756,4109235,7
924252368,435756,4109235,7
924252279,435756,4109235,7
924252190,435756,4109235,7
924252010,435756,4109235,7
1566198800,142611,5316694,7
1566198727,142611,5316694,7
1391209292,142611,5316694,7
1436050366,142611,5316694,7
1566196689,78745,5316009,7
1563846791,167985,3647215,6
1563846245,55373,7157705,7
1562529157,13429,3033991,7
1561263530,13429,3033991,7
1540587829,13429,3033991,7
1243302529,13429,3033991,7
1241932260,13429,3033991,7
1238280547,13429,3033991,7
1330238067,717594,3118075,3
1340298809,717594,3118075,3
1330238042,2045231,3118080,5
1340298719,2045231,3118080,5
1330238019,2045230,3118066,3
1340298629,2045230,3118066,3
1564356965,1094858,7156471,7
1561759445,3330,5284745,4
959095806,3330,5284745,4
953274222,3330,5284745,4
1394332068,1783558,3118078,4
1418585704,1783558,3118078,4
1394331978,462407,3118068,4
1418585614,462407,3118068,4
1394331888,2211419,3118069,5
1418585524,2211419,3118069,5
1394331798,189255,3118072,5
1394331528,109559,3118072,5
1418585434,109559,3118072,5
1394331708,2211418,3108703,4
1394331618,2211416,3118073,5
1394331438,109558,3118073,5
1418585344,109558,3118073,5
1560641986,63459,3083935,5
1275020755,63459,3083935,5
1200753812,63459,3083935,5
1199895518,63459,3083935,5
1194689932,63459,3083935,5
1253214413,3352,5285241,6
512721697,3352,5285241,6
490345167,3352,5285241,6
1554400103,289753,3190553,5
1405681328,289753,3190553,5
1134945536,289753,3190553,5
1129843420,289753,3190553,5
1554390603,226101,3930629,5
1436051067,226101,3930629,5
1430067768,226101,3930629,5
1559969427,1499537,2846796,5
1524742654,1499537,2846796,5
1559969404,299116,2882432,7
1241914226,299116,2882432,7
1559969390,4412,3697755,7
1240953848,4412,3697755,7
1559969327,349246,2882430,7
1241299142,349246,2882430,7
1559969303,4424,2882446,5
1307563401,4424,2882446,5
1240501789,4424,2882446,5
1559969284,3218,2674024,4
1540583114,3218,2674024,4
1381390600,3218,2674024,4
1179695667,3218,2674024,4
1559905670,203478,9613389,5
1558143112,115664,2929892,5
1552054337,74647,3003244,5
1526693675,74647,3003244,5
1510993612,74647,3003244,5
1551319539,78607,2876094,4
1510995039,78607,2876094,4
1464312277,78607,2876094,4
1433040264,78607,2876094,4
1473233374,4214,3110588,5
1465713477,4214,3110588,5
1552057365,1536645,3806510,6
1125813594,1536645,3806510,6
1111244938,1536645,3806510,6
1552057278,43335,3040233,5
110227059,43335,3040233,5
1552057191,327892,3040233,5
1353859086,327892,3040233,5
1552056756,75702,3804846,7
675155215,75702,3804846,7
672352128,75702,3804846,7
1552056321,77070,7266360,6
1353859410,77070,7266360,6
1267170350,77070,7266360,6
1071035774,77070,7266360,6
1552056060,1393207,7266666,5
1150147785,765816,7266666,5
1126835874,765816,7266666,5
1552055886,295327,3040231,5
1381387072,295327,3040231,5
1353859975,295327,3040231,5
1552055799,179740,7266574,5
1381387161,179740,7266574,5
1353860056,179740,7266574,5
1552055712,1423317,7266574,5
1552055538,2107771,7266481,4
1381387253,2107771,7266481,4
1353860137,2107771,7266481,4
1552055451,242124,7266406,5
1381387347,242124,7266406,5
1353860305,242124,7266406,5
1552776608,2044838,5648396,7
1519156445,2044838,5648396,7
1552776470,1126415,2752128,5
1517970883,1126415,2752128,5
1552776383,35875,2856504,4
1517365706,35875,2856504,4
1552776294,126675,7126994,5
1517365617,126675,7126994,5
1552776117,57323,2650245,5
1517365339,57323,2650245,5
1552776030,38541,4047755,7
1517365252,38541,4047755,7
1552775942,38648,2650247,7
1517365164,38648,2650247,7
1552775854,40966,5566202,7
1517365076,40966,5566202,7
1552775767,451070,4047699,7
1517364901,451070,4047699,7
1552775680,377232,8310735,7
1517364726,377232,8310735,7
1552775416,414624,7903503,4
1517364462,414624,7903503,4
1552775328,170708,9662775,7
1517364374,170708,9662775,7
1552775240,412743,2651843,5
1517364286,412743,2651843,5
1552775153,170584,7355846,7
1517364043,170584,7355846,7
1552775065,164275,2651799,7
1517363955,164275,2651799,7
1552774977,414602,8664882,5
1517363867,414602,8664882,5
1552774889,32172,7335697,5
1517363500,32172,7335697,5
1552774712,414630,2651608,6
1517363323,414630,2651608,6
1552774624,414665,5275432,6
1517363235,414665,5275432,6
1550200379,56905,2687717,4
1550199873,120634,2687286,4
1550199452,120602,5284464,4
1550198949,56896,2687656,5
1550198625,224738,2687646,5
1550198170,56892,2687707,5
1550197739,56890,5286163,5
1550197372,165205,2687628,7
1314929249,4102,2928859,5
1542033573,4102,2928859,5
1465956623,152397,5669180,7
1465189140,2029431,4097286,7
1330647965,1585705,7883600,5
1274810119,1585701,6026426,5
1460417065,203761,2926005,6
1151119773,53239,2964566,7
1151119689,53230,2963781,5
1151119605,53218,2963961,5
1252264225,1365876,3181064,7
1542033485,493391,5650856,7
1517365529,493391,5650856,7
1542033397,1604141,4047658,7
1517364988,1604141,4047658,7
1542033309,474354,4047906,7
1517364813,474354,4047906,7
1542033221,451084,3750054,7
1517364198,451084,3750054,7
1542033044,1803730,2651848,7
1517363676,1803730,2651848,7
1542032956,451078,5275443,5
1517363588,451078,5275443,5
1540587912,714455,4181342,7
1540586897,237942,3856771,6
1540586815,84053,2753192,5
1540311155,943101,5685882,5
1269030589,943101,5685882,5
1249619558,943101,5685882,5
1540311074,100170,5349242,7
1540310992,1071199,5708628,7
1540310910,1071202,5349274,7
1540310710,140576,2853152,4
1540310623,140576,2853152,4
1540310536,140576,2853152,4
1540310449,140576,2853152,4
1540310362,140576,2853152,4
1537784564,283872,4932408,7
1537778234,662769,2752044,4
1535686701,261448,8332947,6
1535685362,150983,3190712,7
1535683952,49840,2959073,5
1535683742,304163,5371721,5
1534883016,81913,2927548,5
1532343492,458695,3172297,5
1532343406,2033023,5304769,5
1252315435,2033023,5304769,5
1242863317,2033023,5304769,5
1399239450,161752,5353593,6
1535792233,296031,7326947,7
1514862957,296031,7326947,7
1535792097,112568,5326179,5
1502979685,112568,5326179,5
1535791952,72643,8193234,5
1502967193,72643,8193234,5
1535790945,124782,7604003,6
1500151084,124782,7604003,6
1535790860,3567,6109611,7
1497452590,3567,6109611,7
1535790758,292912,7329062,5
1497454651,292912,7329062,5
1535790296,209793,5286358,4
1524089268,209793,5286358,4
1535790169,883134,2704112,6
1524089057,883134,2704112,6
1535790085,330570,2704442,5
1524088661,330570,2704442,5
1535790001,798276,4151666,7
1524084232,798276,4151666,7
1206251959,1035921,4151666,7
1196591114,1035921,4151666,7
1196590527,1035921,4151666,7
1196590108,1035921,4151666,7
1535789917,977929,4148073,5
1524083230,977929,4148073,5
1524083146,977929,4148073,5
1535789833,1092577,2706112,7
1524086323,1092577,2706112,7
1524082978,1092577,2706112,7
1535789747,415155,5386134,6
1524081881,415155,5386134,6
1535789661,151332,3022504,5
1108871969,151332,3022504,5
1535789547,357851,5537667,4
1516274383,357851,5537667,4
1535789460,1986522,3881810,5
1497454738,1986522,3881810,5
1535789319,124780,7335142,7
1417917639,124780,7335142,7
1535789212,497687,3057656,7
1524753912,497687,3057656,7
1535789128,106892,4105722,7
1524085484,106892,4105722,7
1535789044,79824,2706099,5
1524087455,79824,2706099,5
1524083314,79824,2706099,5
1524082221,79824,2706099,5
1535788957,99064,3091999,6
1524081967,99064,3091999,6
1535788826,1779285,3768352,7
1238790460,1779285,3768352,7
1531247812,106569,3001632,4
1530729394,927809,5303905,5
1530729118,1043513,3592374,4
1530728781,2493992,5601902,7
1411195714,59082,9338262,5
1442329167,59082,9338262,5
1524089141,2491202,4146596,7
1524088923,2491218,4145239,5
1524088325,2491218,4145239,5
1524088577,1611279,4124635,7
1524088493,1611279,4124635,7
1524088409,2491216,2706114,7
1524086743,2491219,2706114,7
1524088241,2491224,4138037,7
1524088157,1755063,4109498,7
1524087791,2491235,4109079,7
1524087707,2057634,8372153,7
1524082474,2057634,8372153,7
1524087623,1755025,4151962,7
1524087539,2491225,2705999,7
1524087223,2491231,4109884,7
1524086995,1564046,4125020,7
1206249731,1564046,4125020,7
1196592289,1564046,4125020,7
1524086911,2491203,4154151,7
1524086659,2491220,4144546,4
1524086491,2491223,4140528,7
1524086115,2003519,4123933,5
1524085904,2003519,4123933,5
1206253805,2003519,4123933,5
1196593885,2003519,4123933,5
1524085988,2491242,4124235,7
1206254224,2003518,4124235,7
1196594555,2003518,4124235,7
1524085820,2491214,4149619,7
1524083650,2491214,4149619,7
1524083482,2491211,4149619,7
1524085652,2491217,4145805,7
1524085568,106635,4150293,7
1206253973,106635,4150293,7
1196594221,106635,4150293,7
1524085367,2491241,4124745,7
1524085072,1755026,4151563,5
1524083566,1755026,4151563,5
1524084904,1755056,4123418,7
1524084820,2491232,4109547,7
1524084652,330559,8335407,7
1206251875,330559,8335407,7
1196595057,330559,8335407,7
1196592709,330559,8335407,7
1196592037,330559,8335407,7
1196589856,330559,8335407,7
1524084568,2491230,4147266,7
1524082558,2491230,4147266,7
1524084400,2491229,4110374,7
1524084316,2491243,4123827,7
1524084117,2003509,4115872,7
1524083818,2003509,4115872,7
1206249815,2003509,4115872,7
1196592373,2003509,4115872,7
1524083902,2491208,4128150,7
1524083734,2491244,4124815,6
1524083398,2491233,4109461,7
1524083062,2491221,4138560,7
1524082894,2491204,4153623,5
1524082810,2491212,4146897,7
1524082726,1620017,2706106,5
1524082642,2491237,4121413,7
1524082390,2491236,4147182,7
1524082306,2491226,4113971,7
1524082137,2491234,4109282,7
1524082053,2491213,4146864,7
1526694917,459165,3190485,7
1526694468,2035532,2875885,7
1510994867,2035532,2875885,7
1526694382,80751,2875850,5
1510994781,80751,2875850,5
1526694296,176859,2875787,5
1510994695,176859,2875787,5
1526694210,38787,9118014,4
1510994523,38787,9118014,4
1526693478,2486839,4144185,7
1510252379,2486839,4144185,7
1526693398,2486838,4109976,7
1510252299,2486838,4109976,7
1526692834,1035811,2771232,5
1510250350,1035811,2771232,5
1526692747,122812,5406998,7
1510250264,122812,5406998,7
1526692580,165716,7696280,7
1509779212,165716,7696280,7
1526692083,187337,2903802,7
1526691953,664053,3040556,7
1509165938,664053,3040556,7
1526691869,1822402,3040547,7
1509166457,1822402,3040547,7
1509165418,1822402,3040547,7
1526691697,664052,3040558,7
1509164243,664052,3040558,7
1526691523,1822399,3040559,5
1509163777,1822399,3040559,5
1526691435,283746,5373322,5
1509163689,283746,5373322,5
1526691347,264409,3041503,4
1509163601,264409,3041503,4
1526691259,1906385,3041758,7
1509163510,1906385,3041758,7
1526691171,1906384,3041862,7
1509163421,1906384,3041862,7
1526690973,593754,5304529,7
1486939040,593754,5304529,7
1526690775,176864,2875860,6
1486934129,176864,2875860,6
1526690690,139404,2875940,5
1486934044,139404,2875940,5
1526690605,2306214,2875793,5
1486933959,2306214,2875793,5
1526690521,176857,2875922,5
1510994609,176857,2875922,5
1486933875,176857,2875922,5
1526690264,13258,3588934,5
1367971919,13258,3588934,5
1526690186,2051892,2943288,6
1273481680,2051892,2943288,6
1526689845,241841,9710870,7
1511211438,241841,9710870,7
1526689760,137435,3032178,4
1511211164,137435,3032178,4
1523714501,1393007,4125079,5
1523714417,4604,5671821,5
1474771250,166818,2857017,4
1511254005,166818,2857017,4
1524739527,4684,2857601,4
1180575390,37685,5672421,5
1474771333,414607,9671412,5
1511242879,414607,9671412,5
1519155258,188928,2686170,5
1253992742,167560,2686170,5
1253992661,167560,2686170,5
1253992579,167560,2686170,5
1519155186,54800,2686157,5
1519154905,37679,4124025,6
1519154821,37678,4124299,5
1519154737,58937,2704661,5
1519154653,58936,4137924,6
1519154569,40247,2704854,5
1519154485,37674,4932431,7
1519154401,37717,4131139,6
1517359838,48532,5300998,7
1331211114,48532,5300998,7
1036557783,48532,5300998,7
1511211616,201012,3190513,7
1381388919,201012,3190513,7
1358103840,201012,3190513,7
1510994953,176866,5332311,5
1511249523,176866,5332311,5
1491827424,176866,5332311,5
1491826650,176866,5332311,5
1491826564,176866,5332311,5
1491826478,176866,5332311,5
1491826392,176866,5332311,5
1491826306,176866,5332311,5
1491826220,176866,5332311,5
1491826134,176866,5332311,5
1491826048,176866,5332311,5
1491825962,176866,5332311,5
1491825876,176866,5332311,5
1491825790,176866,5332311,5
1491825704,176866,5332311,5
1491825618,176866,5332311,5
1509779297,490838,3684449,5
1511369061,1672020,5373249,4
1511368975,1672020,5373249,4
1511368889,1672020,5373249,4
1002160502,1672020,5373249,4
972219964,1672020,5373249,4
1511368803,1082184,5373286,2
1511368631,1082184,5373286,2
1511368545,1917009,5373248,4
1511368373,1917008,5373284,4
1511368287,1917008,5373284,4
1511368115,126273,5373255,4
1511368029,126273,5373255,4
1511367857,126273,5373255,4
1511367599,126273,5373255,4
1511367513,126273,5373255,4
1511367427,126273,5373255,4
1511367341,126273,5373255,4
1511367255,126273,5373255,4
1511367083,126273,5373255,4
1511362340,126273,5373255,4
1511362254,126273,5373255,4
1002160418,126273,5373255,4
1511366223,1569042,5373255,4
1511363372,157165,5373255,4
1511362856,1520938,5373255,4
992331035,1520938,5373255,4
1511366395,1844632,5373246,4
1511366137,1672019,5373235,1
992331119,1672019,5373235,1
1511364146,669661,5373235,1
1511364060,669661,5373235,1
1511363888,669661,5373235,1
1511363802,669661,5373235,1
1511363630,669661,5373235,1
1511363286,126279,5373254,4
1511363200,126279,5373254,4
1509170324,859264,7319016,5
1191081187,859264,7319016,5
1191080922,859264,7319016,5
1191080835,859264,7319016,5
1191080748,859264,7319016,5
1191080661,859264,7319016,5
1199894915,859264,7319016,5
1040154179,859267,7319016,5
1511254870,2316892,7339614,5
1475686834,2316892,7339614,5
1511254598,167584,2754673,7
1493268567,167584,2754673,7
1511254505,748702,3930565,5
1200164919,748702,3930565,5
1511254306,2079031,5575475,7
1480116890,2079031,5575475,7
1511253780,39358,5341297,4
1471158277,39358,5341297,4
1511253692,210377,3625315,5
1471157722,210377,3625315,5
1511252846,241756,2932938,7
1495829607,241756,2932938,7
1511252672,165788,2932938,7
1495829082,165788,2932938,7
926658191,165788,2932938,7
1511252585,40320,2932938,7
1495828731,40320,2932938,7
1511252759,113210,2932943,7
1495829170,113210,2932943,7
1511252497,448267,2863351,4
1478288976,448267,2863351,4
1511252409,85282,2863343,6
1478283349,85282,2863343,6
1511252321,101609,2863308,5
1478276901,101609,2863308,5
1511252233,49664,2863311,5
1478269890,49664,2863311,5
1511252145,167570,2863309,6
1478261361,167570,2863309,6
1511251438,55580,2754395,7
1493270787,55580,2754395,7
1511251340,167593,2755178,7
1493270331,167593,2755178,7
1511251240,2072997,2754777,7
1493269724,2072997,2754777,7
1511251141,2072996,2755797,7
1493269537,2072996,2755797,7
1511251044,329150,2755630,7
1493269314,329150,2755630,7
1511250959,1640672,2754496,7
1493268670,1640672,2754496,7
1511250874,2072995,2754659,7
1493268077,2072995,2754659,7
1511250741,231665,7277589,5
1207091996,231665,7277589,5
1511250650,748699,6374393,5
1207091905,748699,6374393,5
1511250558,748687,7277587,5
1207091813,748687,7277587,5
1511250403,55578,2755608,7
1493269933,55578,2755608,7
1511250318,55576,2754460,7
1493269013,55576,2754460,7
1511250233,29710,6406374,7
1493268463,29710,6406374,7
1511250148,55572,2755116,7
1511250063,55570,2754610,7
1493267925,55570,2754610,7
1511249108,374971,2755142,6
1489706164,374971,2755142,6
1511246669,580341,5304576,7
1488568525,580341,5304576,7
1511246541,2448053,5384955,7
1487657990,2448053,5384955,7
1511246176,1472306,4013385,7
1480117065,1472306,4013385,7
1511246089,1204778,7263208,5
1480116978,1204778,7263208,5
1511246001,1279188,5575483,7
1480116802,1279188,5575483,7
1511245915,54711,5371772,5
1478168403,54711,5371772,5
1511245484,2137820,8235099,7
1477082496,2137820,8235099,7
1511245399,99437,5421047,7
1476658869,99437,5421047,7
1511245288,263836,8309687,7
1476653677,263836,8309687,7
1511244937,349366,7276576,5
1475794968,349366,7276576,5
1511243821,151430,8324181,4
1474772472,151430,8324181,4
1511243736,63057,7141659,7
1474772387,63057,7141659,7
1511243566,1603294,9716827,7
1474772217,1603294,9716827,7
1511243481,194264,4160094,7
1474772132,194264,4160094,7
1511243395,228586,3874408,5
1474772046,228586,3874408,5
1511243309,63060,4159324,7
1474771960,63060,4159324,7
1511243225,63056,4159728,7
1474771876,63056,4159728,7
1511243138,1184750,7303618,6
1474771789,1184750,7303618,6
1511243053,63051,4159921,5
1474771618,63051,4159921,5
1511242691,128653,4180538,5
1474379976,128653,4180538,5
1511242478,35874,2755489,7
1493268227,35874,2755489,7
1489706077,35874,2755489,7
1511242391,55571,2754476,7
1489705990,55571,2754476,7
1511242269,75067,2999200,5
1469258301,75067,2999200,5
1418586790,321598,2999200,5
1395446271,321598,2999200,5
1509842894,3570,3085420,5
1468758927,3570,3085420,5
1509842767,637485,3120791,5
1468712803,637485,3120791,5
1509842656,147926,7152728,7
1468711566,147926,7152728,7
671743210,153490,7152728,7
667670230,153490,7152728,7
1509842568,224740,7963890,4
1468711483,224740,7963890,4
1509842296,2306360,8241774,5
1465469777,2306360,8241774,5
1509842206,51255,7902463,5
1465469691,51255,7902463,5
1509842112,1503374,6369770,5
1465469605,1503374,6369770,5
1509842018,1304680,5334275,5
1465469519,1304680,5334275,5
1509841837,2184935,7317816,7
1465197635,2184935,7317816,7
1509841745,146539,7469977,7
1465196370,146539,7469977,7
1465196284,146539,7469977,7
1509841653,674062,7313818,7
1465195854,674062,7313818,7
1465195768,674062,7313818,7
1465195682,674062,7313818,7
1465195596,674062,7313818,7
1509841563,248848,3603789,4
1465195511,248848,3603789,4
1465195426,248848,3603789,4
1465195341,248848,3603789,4
1465195256,248848,3603789,4
1509841103,590039,7304749,5
1465191514,590039,7304749,5
1465191431,590039,7304749,5
1465191348,590039,7304749,5
1465191265,590039,7304749,5
1509841013,2184936,4117686,7
1465191179,2184936,4117686,7
1465191094,2184936,4117686,7
1465191008,2184936,4117686,7
1465190922,2184936,4117686,7
1509840819,71644,5285589,5
1465188149,71644,5285589,5
1509840552,329760,2931542,7
1464428238,329760,2931542,7
1509840463,329798,7379138,7
1464428071,329798,7379138,7
1509840375,329765,2929236,7
1464427735,329765,2929236,7
1509840283,205524,2929847,7
1464427651,205524,2929847,7
1509840195,329772,2929147,7
1464427567,329772,2929147,7
1509840103,115666,2931415,7
1464427399,115666,2931415,7
1509840013,329779,2929691,7
1464427987,329779,2929691,7
1464427315,329779,2929691,7
1509839922,329803,2929848,7
1464427231,329803,2929848,7
1509839831,666132,2929732,7
1464426979,666132,2929732,7
1509839740,404689,2931071,7
1464426811,404689,2931071,7
1509839649,488922,2931659,6
1464426643,488922,2931659,6
1509839558,329777,2929062,7
1464426559,329777,2929062,7
1509839467,666133,2931374,7
1464426475,666133,2931374,7
1509839374,488919,2930023,6
1464426391,488919,2930023,6
1509839280,87676,3176368,4
1464426182,87676,3176368,4
1509839157,347188,2974786,5
1464426072,347188,2974786,5
1509839024,67918,3190472,7
1464425624,67918,3190472,7
1509838908,56917,2688613,7
1464230554,56917,2688613,7
1509838242,640775,3926315,7
1463810629,640775,3926315,7
1509838147,748691,7277064,5
1463810539,748691,7277064,5
1509838049,1857146,3928716,5
1463810448,1857146,3928716,5
1509837949,231641,3924601,4
1478168489,231641,3924601,4
1463810356,231641,3924601,4
1509837747,374093,3839645,4
1463809660,374093,3839645,4
1509837656,374097,8323432,3
1463809433,374097,8323432,3
1509837566,225203,7269903,5
1463809347,225203,7269903,5
1509837276,2304166,3152671,6
1463808263,2304166,3152671,6
326457455,34278,3152671,6
570759035,34278,3152671,6
1509836571,2042888,5415619,7
1252264136,2042888,5415619,7
1509836478,268844,4070021,6
1249620503,268844,4070021,6
1509836384,13493,3032986,5
1249620417,13493,3032986,5
1509836291,665996,7295789,5
1249620330,665996,7295789,5
1509835989,2011089,7536923,7
1206360663,2011089,7536923,7
1207092087,2011089,7536923,7
1509835109,177082,2642991,7
1482678540,177082,2642991,7
1497452505,117272,5384390,7
1497452420,117272,5384390,7
1497452335,28502,9080185,5
1052487243,28502,9080185,5
1047304006,28502,9080185,5
1495829520,4072,2932944,7
1495829345,4072,2932944,7
1495828995,4072,2932944,7
401065910,4072,2932944,7
404474503,4072,2932944,7
926657930,165789,2932944,7
641803790,165789,2932944,7
926658104,40321,2932944,7
1495829432,107817,7299506,7
1134945181,107817,7299506,7
1128619664,107817,7299506,7
1495829257,4073,8403992,7
926658017,4073,8403992,7
937546660,4073,8403992,7
1495828907,165701,3798719,7
1134945093,165701,3798719,7
1128619488,165701,3798719,7
1495828819,80379,2932942,7
1128619576,80379,2932942,7
1043444826,80379,2932942,7
1035438251,80379,2932942,7
1376008454,4540,2705090,5
1492167743,4540,2705090,5
1491825532,80755,5332286,6
1491825446,80755,5332286,6
1491825360,80755,5332286,6
1491825274,80755,5332286,6
1377542641,80755,5332286,6
948299588,80755,5332286,6
940813675,80755,5332286,6
1491825189,1892573,5332282,7
1491825103,1892573,5332282,7
1491825017,1892573,5332282,7
1491824931,1892573,5332282,7
1491824845,1892573,5332282,7
1491824759,1892573,5332282,7
1491824673,1892573,5332282,7
1181491705,1892573,5332282,7
1158587577,1892573,5332282,7
1489705816,55575,2754732,7
1489705729,55575,2754732,7
1489705642,55575,2754732,7
1489705555,55575,2754732,7
1489705468,55575,2754732,7
1489705381,55575,2754732,7
1418576376,55575,2754732,7
1269216139,55575,2754732,7
1488179137,387290,5616047,5
1460411355,387290,5616047,5
1488178969,547433,4109452,7
1460405613,547433,4109452,7
1488178885,158149,8100050,7
1460405360,158149,8100050,7
1488178801,151521,4153584,6
1460400638,151521,4153584,6
1488178717,313903,2705619,7
1460399583,313903,2705619,7
1488178633,313900,4109088,7
1460399498,313900,4109088,7
1488178547,304161,6402729,7
1460393512,304161,6402729,7
1488178461,113208,5341792,7
1460392939,113208,5341792,7
1488178368,174170,9805393,4
1460392753,174170,9805393,4
1488177994,1056880,4117523,6
1460405529,1056880,4117523,6
1488177910,547455,2705620,7
1460405445,547455,2705620,7
1488177826,1424547,2705614,7
1460399667,1424547,2705614,7
1488177318,310672,3986548,7
1485739074,310672,3986548,7
1488177232,46969,3033114,5
1485738896,46969,3033114,5
1485738807,46969,3033114,5
1488176944,397392,5550015,7
1484596336,397392,5550015,7
1488176521,1670882,2932902,7
1464428154,1670882,2932902,7
1488176437,1097620,7437208,7
1464427903,1097620,7437208,7
1488176353,1879258,2931312,7
1464427819,1879258,2931312,7
1488176269,1097642,6070915,7
1464427483,1097642,6070915,7
1488176185,2304587,6711753,7
1464427063,2304587,6711753,7
1488176101,1879227,2929616,7
1464426307,1879227,2929616,7
1488175751,375264,5415571,7
1134379731,375264,5415571,7
1488175653,2022365,9211233,7
1347830957,2022365,9211233,7
1488175569,2022354,8960721,7
1347830873,2022354,8960721,7
1347830789,2022354,8960721,7
1488175496,50123,3789290,7
1324620027,50123,3789290,7
1486934970,47965,7263012,6
1369122557,47965,7263012,6
1345490761,47965,7263012,6
1486933791,88034,2875893,5
1331214891,88034,2875893,5
1208315091,88034,2875893,5
1485818463,1798769,5395525,5
1438559249,1798769,5395525,5
1485818375,186955,5395405,5
1438558929,186955,5395405,5
1485529693,1268173,6364219,5
1485529608,134766,6364219,5
1485529523,134766,6364219,5
1485529438,134766,6364219,5
1485529353,134766,6364219,5
1485529268,134766,6364219,5
1485529183,134766,6364219,5
1485529098,134766,6364219,5
1485529013,134766,6364219,5
1485528928,134766,6364219,5
1485528842,278950,5375268,5
1485528756,264418,3042291,5
1236514563,264418,3042291,5
1214618252,264418,3042291,5
1182955169,16922,3082210,5
1268890618,16922,3082210,5
1310883192,16922,3082210,5
1150881736,16922,3082210,5
1482419890,262729,5395467,5
1438563846,262729,5395467,5
1482419714,711536,5395509,5
1438559017,711536,5395509,5
1482419525,148566,2650435,7
1435280168,148566,2650435,7
1482419365,227899,7287970,7
1421471765,227899,7287970,7
1482419297,227895,4001417,7
1421471697,227895,4001417,7
1482419211,416286,3014406,5
1476412831,416286,3014406,5
1482419103,47742,5347845,5
1476412557,47742,5347845,5
1476412482,47742,5347845,5
1382859979,47742,5347845,5
1382859904,47742,5347845,5
1382859829,47742,5347845,5
822602881,47742,5347845,5
822602880,47742,5347845,5
672920205,3888,5347845,5
295136975,3888,5347845,5
293338547,3888,5347845,5
1476652795,354530,7269177,5
1476652702,354530,7269177,5
1049298855,354530,7269177,5
1008808133,354530,7269177,5
1479942488,145953,2793334,5
1479942400,420675,2793158,5
1478003680,186954,5395398,5
1436149728,186954,5395398,5
1043524085,186954,5395398,5
1478003449,1271610,5640951,4
1353858474,1271610,5640951,4
1478003238,2108135,4007392,5
1353858299,2108135,4007392,5
1478003134,1117039,3116861,7
1228303971,1117039,3116861,7
1207091030,173386,3190715,5
1215852628,173386,3190715,5
1207090957,4371,3191150,5
1215852552,4371,3191150,5
1474771703,3483,5361880,5
836692016,3483,5361880,5
1158586937,3483,5361880,5
814071848,3483,5361880,5
915477544,3483,5361880,5
756142191,3483,5361880,5
828348805,3483,5361880,5
873820236,1678924,5361880,5
1473043914,82502,2742237,5
1471158044,983195,3022277,5
1418580267,983195,3022277,5
1384335723,983195,3022277,5
1471157810,2315473,3624285,6
1471157634,2315457,3624285,6
1468759011,4054,5372262,6
51235292,4054,5372262,6
744671893,4054,5372262,6
744671785,4054,5372262,6
814993107,4054,5372262,6
723604768,4054,5372262,6
723604682,4054,5372262,6
723604596,4054,5372262,6
723604510,4054,5372262,6
723604338,4054,5372262,6
723604252,4054,5372262,6
723604166,4054,5372262,6
723604080,4054,5372262,6
545484692,4054,5372262,6
506444593,4054,5372262,6
506444477,4054,5372262,6
506444389,4054,5372262,6
52220789,4054,5372262,6
1465469435,105884,5334240,5
813423481,105884,5334240,5
599088053,105884,5334240,5
1465193826,548150,4144977,7
1465193651,548150,4144977,7
1465193564,548150,4144977,7
675154798,548150,4144977,7
407030817,548150,4144977,7
1464427147,2056095,2930617,7
1464426895,4111,2930617,7
1318752995,4111,2930617,7
1460394295,4565,7795888,5
667753727,4565,7795888,5
667753146,4565,7795888,5
667669969,4565,7795888,5
1194689685,231718,7795888,5
1460393025,126903,5341784,7
1464315232,859535,2753146,5
1441456965,859535,2753146,5
1464315148,143389,2876008,5
1433040096,143389,2876008,5
1464314980,397273,3756945,5
1441552936,397273,3756945,5
1464314877,194712,3591703,7
1441458662,194712,3591703,7
1464314558,79081,2975677,7
1441456883,79081,2975677,7
1464314476,79078,2975725,7
1441456801,79078,2975725,7
1464314394,37660,2975756,7
1441456719,37660,2975756,7
1464312393,34193,2769435,5
1434173727,34193,2769435,5
1464312193,139403,2876044,5
1433040180,139403,2876044,5
1464312109,139401,2876013,5
1433040012,139401,2876013,5
1383428790,3730,3046851,5
1421723553,3730,3046851,5
1191081098,60130,8637348,5
1199864431,60130,8637348,5
1191081009,349476,7318939,5
1199895002,349476,7318939,5
1445191209,3847,5359660,5
83595723,3847,5359660,5
91214122,3847,5359660,5
1207769354,3848,5359660,5
558604116,3848,5359660,5
557469708,3848,5359660,5
1037241023,1177209,5359660,5
1031877143,1177209,5359660,5
1444548533,3659,2874569,5
1190353199,3659,2874569,5
1190353031,3659,2874569,5
1190352947,3659,2874569,5
74027081,3659,2874569,5
115498283,3659,2874569,5
